"","state_po","county_name","county_fips","dem_two_party_share_2000","dem_two_party_share_2004","dem_two_party_share_2008","dem_two_party_share_2012","dem_two_party_share_2016","dem_two_party_share_2020","dem_two_party_share_2024","gop_two_party_share_2000","gop_two_party_share_2004","gop_two_party_share_2008","gop_two_party_share_2012","gop_two_party_share_2016","gop_two_party_share_2020","gop_two_party_share_2024"
"1475","MS","SCOTT",28123,0.387801945567822,0.372634069400631,0.432853820311827,0.452428057553957,0.410779595765159,0.407913330193123,0.379464740002035,0.612198054432178,0.627365930599369,0.567146179688173,0.547571942446043,0.589220404234841,0.592086669806877,0.620535259997965
"1476","MS","SHARKEY",28125,0.613669064748201,0.58208395802099,0.685971223021583,0.707423580786026,0.681252878857669,0.680445889456572,0.685502283105023,0.386330935251799,0.41791604197901,0.314028776978417,0.292576419213974,0.318747121142331,0.319554110543428,0.314497716894977
"1477","MS","SIMPSON",28127,0.34036494040713,0.323868149324861,0.38665917482742,0.388820284843994,0.343835981183989,0.345870459218643,0.315383918049134,0.65963505959287,0.676131850675139,0.61334082517258,0.611179715156006,0.656164018816011,0.654129540781357,0.684616081950866
"1478","MS","SMITH",28129,0.250851656859709,0.211503045757189,0.239038017733511,0.246512207274539,0.214314115308151,0.217117226330464,0.194706498951782,0.749148343140291,0.788496954242811,0.760961982266488,0.753487792725461,0.785685884691849,0.782882773669536,0.805293501048218
"1479","MS","STONE",28131,0.311767986614612,0.269465374955149,0.279356193142057,0.269836993129462,0.2286669574066,0.232037084728303,0.206790911411795,0.688232013385388,0.730534625044851,0.720643806857943,0.730163006870537,0.7713330425934,0.767962915271697,0.793209088588205
"1480","MS","SUNFLOWER",28133,0.596526946107784,0.63430725730443,0.70720923937562,0.736790079079799,0.706481773295514,0.707828810020877,0.678676376644947,0.403473053892216,0.36569274269557,0.29279076062438,0.263209920920201,0.293518226704486,0.292171189979123,0.321323623355053
"1481","MS","TALLAHATCHIE",28135,0.556043152313037,0.553425106522452,0.595704542156436,0.613038092288634,0.57544404207622,0.555158233506168,0.529921418496877,0.443956847686963,0.446574893477548,0.404295457843564,0.386961907711366,0.42455595792378,0.444841766493832,0.470078581503123
"1482","MS","TATE",28137,0.400628711142159,0.391061963078048,0.394527245485372,0.402201386057888,0.343752736187724,0.324515128006206,0.279042386185243,0.599371288857841,0.608938036921952,0.605472754514628,0.597798613942112,0.656247263812276,0.675484871993794,0.720957613814757
"1483","MS","TIPPAH",28139,0.350826396429002,0.330306721293323,0.274372384937238,0.256475536860748,0.202818762387139,0.193874487038335,0.162312454097157,0.649173603570998,0.669693278706677,0.725627615062762,0.743524463139252,0.797181237612861,0.806125512961665,0.837687545902843
"1484","MS","TISHOMINGO",28141,0.399912651040908,0.344164702964157,0.238947753014249,0.211291152263374,0.122351500306185,0.117771352313167,0.102504173622705,0.600087348959092,0.655835297035843,0.761052246985751,0.788708847736626,0.877648499693815,0.882228647686833,0.897495826377296
"1485","MS","TUNICA",28143,0.66023166023166,0.695933789132782,0.763268156424581,0.797384121156494,0.757670454545455,0.735881346263548,0.696889226100152,0.33976833976834,0.304066210867218,0.236731843575419,0.202615878843506,0.242329545454545,0.264118653736452,0.303110773899848
"1486","MS","UNION",28145,0.337000326761791,0.26746940386893,0.247574023388903,0.243950177935943,0.178892149017516,0.172345009175776,0.146126475820799,0.662999673238209,0.73253059613107,0.752425976611097,0.756049822064057,0.821107850982484,0.827654990824224,0.853873524179201
"1487","MS","WALTHALL",28147,0.4039780521262,0.397010742643624,0.448307173433649,0.457915161247156,0.407537248028046,0.401842664776754,0.364043901684959,0.5960219478738,0.602989257356376,0.551692826566351,0.542084838752844,0.592462751971954,0.598157335223246,0.635956098315041
"1488","MS","WARREN",28149,0.407302606519018,0.411849927561573,0.484681853888452,0.507743727345478,0.487323500078736,0.501850338828279,0.479988944168049,0.592697393480982,0.588150072438427,0.515318146111547,0.492256272654521,0.512676499921264,0.498149661171721,0.520011055831951
"1489","MS","WASHINGTON",28151,0.58547152824668,0.600352412891491,0.67442934085663,0.712153626731866,0.684552454282964,0.702297365612537,0.676793659621802,0.41452847175332,0.399647587108509,0.32557065914337,0.287846373268134,0.315447545717036,0.297702634387463,0.323206340378198
"1490","MS","WAYNE",28153,0.39141281512605,0.37170122525919,0.390562248995984,0.404327907203431,0.370401513558966,0.364917933742825,0.334918703683221,0.60858718487395,0.62829877474081,0.609437751004016,0.595672092796569,0.629598486441034,0.635082066257174,0.665081296316779
"1491","MS","WEBSTER",28155,0.317241379310345,0.264340152426795,0.248847076185206,0.229641065225782,0.204004004004004,0.195538057742782,0.17209394118808,0.682758620689655,0.735659847573205,0.751152923814794,0.770358934774218,0.795995995995996,0.804461942257218,0.82790605881192
"1492","MS","WILKINSON",28157,0.641922496225465,0.641266926784485,0.693757361601885,0.706857261238865,0.684311377245509,0.674932482199853,0.628284923928077,0.358077503774534,0.358733073215515,0.306242638398115,0.293142738761135,0.315688622754491,0.325067517800147,0.371715076071923
"1493","MS","WINSTON",28159,0.441505350486954,0.424209962506695,0.458423645320197,0.471304347826087,0.439497716894977,0.441433566433566,0.407986528746692,0.558494649513046,0.575790037493305,0.541576354679803,0.528695652173913,0.560502283105023,0.558566433566434,0.592013471253308
"1494","MS","YALOBUSHA",28161,0.519828926905132,0.447590158409167,0.464817819737424,0.480494766888677,0.433366901644847,0.43138166047088,0.394179438608576,0.480171073094868,0.552409841590833,0.535182180262576,0.519505233111323,0.566633098355153,0.56861833952912,0.605820561391424
"1495","MS","YAZOO",28163,0.487464637596332,0.461656884441451,0.536209012800281,0.571985446985447,0.538677636199458,0.532145623547638,0.487865168539326,0.512535362403668,0.538343115558549,0.463790987199719,0.428014553014553,0.461322363800542,0.467854376452362,0.512134831460674
"1496","MO","ADAIR",29001,0.403999605950153,0.436797877045555,0.493290899707552,0.427456940222898,0.367261280167891,0.366492146596859,0.329935675408214,0.596000394049847,0.563202122954445,0.506709100292448,0.572543059777102,0.632738719832109,0.633507853403141,0.670064324591786
"1497","MO","ANDREW",29003,0.396341463414634,0.374085811799122,0.387871057513915,0.32679496669134,0.234787600459242,0.244742869040183,0.237884556024282,0.603658536585366,0.625914188200878,0.612128942486085,0.67320503330866,0.765212399540758,0.755257130959817,0.762115443975718
"1498","MO","ATCHISON",29005,0.36036997509783,0.319859961807766,0.340599455040872,0.284424379232506,0.2079969242599,0.204125950054289,0.197314434912346,0.63963002490217,0.680140038192234,0.659400544959128,0.715575620767494,0.7920030757401,0.795874049945711,0.802685565087654
"1499","MO","AUDRAIN",29007,0.464056286326094,0.40689785148888,0.418262428072823,0.363907455012853,0.269081771542247,0.259103104637792,0.258785019736209,0.535943713673906,0.59310214851112,0.581737571927177,0.636092544987147,0.730918228457753,0.740896895362208,0.741214980263791
"1500","MO","BARRY",29009,0.344009983361065,0.305527420054985,0.321795941061996,0.271649751833469,0.191681991795162,0.19176478241072,0.179439135594279,0.655990016638935,0.694472579945015,0.678204058938004,0.728350248166531,0.808318008204838,0.80823521758928,0.820560864405721
"1501","MO","BARTON",29011,0.270722433460076,0.230950378469302,0.247912761969671,0.217776203966006,0.138164754953076,0.140385894876913,0.137146680046831,0.729277566539924,0.769049621530698,0.752087238030329,0.782223796033994,0.861835245046924,0.859614105123087,0.862853319953169
"1502","MO","BATES",29013,0.443716419866335,0.404427517257796,0.40362783810464,0.337468655140557,0.21236382727392,0.202200991655581,0.189110707803993,0.556283580133665,0.595572482742204,0.59637216189536,0.662531344859443,0.78763617272608,0.797799008344419,0.810889292196007
"1503","MO","BENTON",29015,0.427524429967427,0.37751228226887,0.386557307200682,0.325216811207472,0.219203290755575,0.211876761590048,0.202581369248036,0.572475570032573,0.62248771773113,0.613442692799318,0.674783188792528,0.780796709244425,0.788123238409952,0.797418630751964
"1504","MO","BOLLINGER",29017,0.3267039969106,0.299521857923497,0.298481102084069,0.22852298417483,0.127440347071584,0.126753422342403,0.123509230517889,0.6732960030894,0.700478142076503,0.701518897915931,0.77147701582517,0.872559652928417,0.873246577657597,0.876490769482111
"1505","MO","BOONE",29019,0.503363209112986,0.498952865701713,0.560856145201463,0.515812093047339,0.531846104106046,0.564355765979033,0.549809929078014,0.496636790887014,0.501047134298288,0.439143854798537,0.484187906952661,0.468153895893954,0.435644234020967,0.450190070921986
"1506","MO","BUCHANAN",29021,0.509878238032709,0.473239211932679,0.500705439724095,0.455246102644947,0.360393603936039,0.37456470260482,0.357857061697534,0.490121761967291,0.526760788067321,0.499294560275905,0.544753897355053,0.639606396063961,0.62543529739518,0.642142938302466
"1507","MO","BUTLER",29023,0.354150421776423,0.285172961740619,0.310495882249869,0.2626572752995,0.181948939230493,0.184382505725297,0.178440341069513,0.645849578223577,0.714827038259382,0.689504117750131,0.7373427247005,0.818051060769507,0.815617494274703,0.821559658930487
"1508","MO","CALDWELL",29025,0.401294498381877,0.388154789995281,0.405998209489705,0.325316141829903,0.205896805896806,0.19407183037646,0.190598840952994,0.598705501618123,0.611845210004719,0.594001790510295,0.674683858170097,0.794103194103194,0.80592816962354,0.809401159047006
"1509","MO","CALLAWAY",29027,0.448815736651947,0.371257146091583,0.399599346301861,0.340761113605748,0.276460157375596,0.283780517283055,0.280427787242097,0.551184263348053,0.628742853908417,0.600400653698139,0.659238886394252,0.723539842624404,0.716219482716945,0.719572212757903
"1510","MO","CAMDEN",29029,0.379054013548348,0.324235245648367,0.355792557330526,0.299675174013921,0.219602063375092,0.230675046934944,0.226057422692627,0.620945986451652,0.675764754351633,0.644207442669474,0.700324825986079,0.780397936624908,0.769324953065056,0.773942577307373
"1511","MO","CAPE GIRARDEAU",29031,0.32003017211822,0.307370135536036,0.330160103851147,0.277166790130492,0.239150637866456,0.271258224720801,0.264846022670278,0.67996982788178,0.692629864463964,0.669839896148853,0.722833209869508,0.760849362133544,0.728741775279199,0.735153977329722
"1512","MO","CARROLL",29033,0.36,0.331992377726022,0.341870824053452,0.273071462375769,0.176331360946746,0.174977738201247,0.175450300200133,0.64,0.668007622273978,0.658129175946548,0.726928537624231,0.823668639053254,0.825022261798753,0.824549699799867
"1513","MO","CARTER",29035,0.365603226989366,0.349148859109018,0.348441926345609,0.275988286969253,0.157971014492754,0.145695364238411,0.127629733520337,0.634396773010634,0.650851140890982,0.651558073654391,0.724011713030747,0.842028985507246,0.854304635761589,0.872370266479663
"1514","MO","CASS",29037,0.425900553747788,0.379683161105294,0.4005732856941,0.355409125031279,0.309652928416486,0.33870824370211,0.33739858228713,0.574099446252212,0.620316838894706,0.5994267143059,0.644590874968721,0.690347071583514,0.66129175629789,0.66260141771287
"1515","MO","CEDAR",29039,0.359230350335814,0.310670136629798,0.329389190917813,0.25993573482158,0.167606100795756,0.165152170777441,0.14879281302639,0.640769649664186,0.689329863370202,0.670610809082187,0.74006426517842,0.832393899204244,0.834847829222559,0.85120718697361
"1516","MO","CHARITON",29041,0.437927663734115,0.438673776953397,0.434751087481875,0.357925688318631,0.2313705054716,0.227464613856469,0.215836211149482,0.562072336265885,0.561326223046603,0.565248912518125,0.642074311681369,0.7686294945284,0.772535386143531,0.784163788850518
"1517","MO","CHRISTIAN",29043,0.347535211267606,0.290715959051378,0.318878304038642,0.263181891326503,0.215643534242409,0.241710277735554,0.235919488741564,0.652464788732394,0.709284040948622,0.681121695961358,0.736818108673497,0.784356465757591,0.758289722264446,0.764080511258436
"1518","MO","CLARK",29045,0.488278092158448,0.485783915515841,0.468694096601073,0.44693094629156,0.227529855436832,0.202388059701493,0.18990021167221,0.511721907841552,0.514216084484159,0.531305903398927,0.55306905370844,0.772470144563168,0.797611940298507,0.81009978832779
"1519","MO","CLAY",29047,0.500006396561209,0.465977488707844,0.496513571672654,0.457097032878909,0.440786145164429,0.479012943026491,0.471323799332984,0.499993603438791,0.534022511292156,0.503486428327346,0.542902967121091,0.559213854835571,0.520987056973509,0.528676200667015
"1520","MO","CLINTON",29049,0.480221233617891,0.440647482014388,0.443241661790521,0.383407838652667,0.266832658989522,0.270780738662927,0.257439134355275,0.519778766382109,0.559352517985611,0.556758338209479,0.616592161347333,0.733167341010478,0.729219261337073,0.742560865644725
"1521","MO","COLE",29051,0.374142693107408,0.321955896452541,0.364046526184018,0.328949171119331,0.30715753328267,0.327333677153172,0.325429726996967,0.625857306892592,0.678044103547459,0.635953473815982,0.671050828880669,0.69284246671733,0.672666322846828,0.674570273003033
"1522","MO","COOPER",29053,0.386654616659135,0.321802091713596,0.37933654089643,0.336095639179459,0.255690841715193,0.263936157727966,0.268535469107551,0.613345383340865,0.678197908286404,0.620663459103571,0.663904360820541,0.744309158284807,0.736063842272034,0.731464530892449
"1523","MO","CRAWFORD",29055,0.413376110562685,0.389783215282249,0.394333534986892,0.314437932871604,0.191034771679933,0.194962170142093,0.186715043259838,0.586623889437315,0.61021678471775,0.605666465013108,0.685562067128396,0.808965228320067,0.805037829857907,0.813284956740162
"1524","MO","DADE",29057,0.325867249385414,0.271453159577084,0.292490118577075,0.24491392801252,0.166710285265637,0.161179361179361,0.161647795711877,0.674132750614586,0.728546840422916,0.707509881422925,0.75508607198748,0.833289714734363,0.838820638820639,0.838352204288123
"1525","MO","DALLAS",29059,0.382996353994034,0.33453787352328,0.351741491193219,0.298285071689626,0.177480117203851,0.172521565195649,0.174297668858338,0.617003646005966,0.66546212647672,0.648258508806781,0.701714928310374,0.822519882796149,0.827478434804351,0.825702331141662
"1526","MO","DAVIESS",29061,0.404677323860272,0.373567812416733,0.382200382200382,0.329428989751098,0.208750357449242,0.193866943866944,0.180391147709727,0.595322676139728,0.626432187583267,0.617799617799618,0.670571010248902,0.791249642550758,0.806133056133056,0.819608852290273
"1527","MO","DEKALB",29063,0.39796178343949,0.367254733218589,0.369351669941061,0.280941176470588,0.188817598533456,0.195460277427491,NA,0.60203821656051,0.632745266781411,0.630648330058939,0.719058823529412,0.811182401466544,0.80453972257251,NA
"1528","MO","DENT",29065,0.315167095115681,0.29916586461341,0.306362688123976,0.245052566481138,0.148677409546975,0.149936106772682,0.14563796533106,0.684832904884319,0.70083413538659,0.693637311876024,0.754947433518862,0.851322590453025,0.850063893227318,0.85436203466894
"1529","MO","DOUGLAS",29067,0.300485908649174,0.27905112998878,0.326967150496562,0.268910206007234,0.152086553323029,0.146948221000868,0.137607073777287,0.699514091350826,0.72094887001122,0.673032849503438,0.731089793992766,0.847913446676971,0.853051778999132,0.862392926222713
"1530","MO","DUNKLIN",29069,0.476911211799865,0.421736511487824,0.391919889502762,0.346748045012397,0.227228962064317,0.212868892114175,0.188858831780383,0.523088788200135,0.578263488512176,0.608080110497238,0.653251954987602,0.772771037935683,0.787131107885825,0.811141168219617
"1531","MO","FRANKLIN",29071,0.425187327461549,0.412493053239969,0.437267285182366,0.357366154384277,0.258336647757007,0.276835084652365,0.268040860999635,0.574812672538451,0.587506946760031,0.562732714817634,0.642633845615723,0.741663352242993,0.723164915347635,0.731959139000365
"1532","MO","GASCONADE",29073,0.350085310997363,0.331316826111424,0.378360741320804,0.300114383757506,0.211404728789986,0.204652946439985,0.196214511041009,0.649914689002637,0.668683173888576,0.621639258679196,0.699885616242494,0.788595271210014,0.795347053560015,0.80378548895899
"1533","MO","GENTRY",29075,0.417817225509533,0.365489957395009,0.38605814316974,0.32034188034188,0.207975249226538,0.191922354414527,0.188552188552189,0.582182774490467,0.634510042604991,0.61394185683026,0.67965811965812,0.792024750773462,0.808077645585473,0.811447811447811
"1534","MO","GREENE",29077,0.409807617508901,0.374628639334522,0.419687145162254,0.375401034771238,0.353816980366503,0.397035285296111,0.394364708617811,0.590192382491099,0.625371360665478,0.580312854837746,0.624598965228762,0.646183019633497,0.602964714703889,0.605635291382189
"1535","MO","GRUNDY",29079,0.344348975545274,0.329811958588633,0.344526820758831,0.285714285714286,0.183875530410184,0.182253649635036,0.179569399908383,0.655651024454726,0.670188041411367,0.655473179241169,0.714285714285714,0.816124469589816,0.817746350364963,0.820430600091617
"1536","MO","HARRISON",29081,0.342268041237113,0.319111776447106,0.338773361410898,0.272727272727273,0.16219270980503,0.157312252964427,0.13953488372093,0.657731958762887,0.680888223552894,0.661226638589102,0.727272727272727,0.83780729019497,0.842687747035573,0.86046511627907
"1537","MO","HENRY",29083,0.465497442321746,0.412215856588431,0.444089748267056,0.366649720386375,0.249893977947413,0.246007890287432,0.234266703631827,0.534502557678254,0.587784143411569,0.555910251732944,0.633350279613625,0.750106022052587,0.753992109712568,0.765733296368173
"1538","MO","HICKORY",29085,0.474473747882894,0.42263136119156,0.432383987253535,0.379378283712785,0.222904782799473,0.210274790919952,0.192292567833268,0.525526252117106,0.57736863880844,0.567616012746465,0.620621716287215,0.777095217200527,0.789725209080048,0.807707432166732
"1539","MO","HOLT",29087,0.333844384821771,0.303177570093458,0.308936825885978,0.242091388400703,0.152661680598328,0.146067415730337,0.15262932877298,0.666155615178229,0.696822429906542,0.691063174114022,0.757908611599297,0.847338319401672,0.853932584269663,0.84737067122702
"1540","MO","HOWARD",29089,0.446076181734741,0.403519541641089,0.429173693086003,0.363502109704641,0.281359649122807,0.284534836890858,0.275076923076923,0.553923818265259,0.596480458358911,0.570826306913997,0.636497890295359,0.718640350877193,0.715465163109142,0.724923076923077
"1541","MO","HOWELL",29091,0.339775971886668,0.315633672525439,0.343103242014595,0.275738753999624,0.171753904852748,0.174900809826621,0.16340529618207,0.660224028113332,0.684366327474561,0.656896757985405,0.724261246000376,0.828246095147252,0.825099190173379,0.83659470381793
"1542","MO","IRON",29093,0.477458537724831,0.465472593871385,0.514292354171508,0.425656720224433,0.227228446176327,0.208103941863026,0.184422560429722,0.522541462275169,0.534527406128615,0.485707645828492,0.574343279775567,0.772771553823673,0.791896058136974,0.815577439570278
"1543","MO","JACKSON",29095,0.60572729641251,0.455582585837157,0.494249679932445,0.456508554833743,0.437589837463297,0.479305754871987,0.478980450954386,0.39427270358749,0.544417414162843,0.505750320067555,0.543491445166256,0.562410162536703,0.520694245128013,0.521019549045614
"1544","MO","JASPER",29097,0.320367944098701,0.289912593649661,0.331877544992299,0.290072014131075,0.231628762981464,0.26423152680539,0.262941520357554,0.679632055901299,0.710087406350339,0.668122455007701,0.709927985868925,0.768371237018536,0.73576847319461,0.737058479642446
"1545","MO","JEFFERSON",29099,0.512270833886074,0.496941120618034,0.512769609958665,0.435033807121475,0.313784740169377,0.327514423622446,0.3138984893131,0.487729166113926,0.503058879381966,0.487230390041335,0.564966192878525,0.686215259830623,0.672485576377554,0.6861015106869
"1546","MO","JOHNSON",29101,0.425822317860437,0.388586820970719,0.437612519041684,0.375281448849731,0.30179652908545,0.310466099808574,0.29925187032419,0.574177682139563,0.611413179029281,0.562387480958316,0.624718551150269,0.69820347091455,0.689533900191426,0.70074812967581
"1547","MO","KANSAS CITY",2938000,NA,0.743677409266025,0.790373529179499,0.781704258797594,0.798560328134064,0.803115185784727,NA,NA,0.256322590733975,0.209626470820501,0.218295741202406,0.201439671865936,0.196884814215273,NA
"1548","MO","KNOX",29103,0.390958768007948,0.386686991869919,0.385083713850837,0.366789280084078,0.211142061281337,0.186199342825849,0.173743016759777,0.609041231992052,0.613313008130081,0.614916286149163,0.633210719915922,0.788857938718663,0.813800657174151,0.826256983240223
"1549","MO","LACLEDE",29105,0.328361723840176,0.284835372861875,0.324240352948487,0.272376389166168,0.165414020992614,0.168057066860114,0.162970847377447,0.671638276159824,0.715164627138125,0.675759647051513,0.727623610833832,0.834585979007386,0.831942933139886,0.837029152622553
"1550","MO","LAFAYETTE",29107,0.446941939120631,0.399054020413244,0.422295643661282,0.365829990943201,0.269463466524832,0.267064795461332,0.252380392617844,0.553058060879369,0.600945979586756,0.577704356338718,0.634170009056799,0.730536533475168,0.732935204538668,0.747619607382156
"1551","MO","LAWRENCE",29109,0.337719298245614,0.287006369426752,0.311552567237164,0.26020209871745,0.181425891181989,0.182199546485261,0.177982355197545,0.662280701754386,0.712993630573248,0.688447432762836,0.73979790128255,0.818574108818011,0.817800453514739,0.822017644802455
"1552","MO","LEWIS",29111,0.458626161868057,0.37998266897747,0.414579101782893,0.360334528076464,0.218326320710612,0.216883403129821,0.196529186387199,0.541373838131943,0.62001733102253,0.585420898217107,0.639665471923536,0.781673679289388,0.783116596870179,0.803470813612801
"1553","MO","LINCOLN",29113,0.448807221147647,0.425116846169478,0.441920718542188,0.350493972627572,0.234895087216651,0.232191179054648,0.217410461383521,0.551192778852353,0.574883153830522,0.558079281457812,0.649506027372428,0.765104912783349,0.767808820945352,0.782589538616479
"1554","MO","LINN",29115,0.44908350305499,0.416240191061071,0.456559363101419,0.379015784586815,0.232732732732733,0.226144022703086,0.210498220640569,0.55091649694501,0.583759808938929,0.543440636898581,0.620984215413185,0.767267267267267,0.773855977296914,0.78950177935943
"1555","MO","LIVINGSTON",29117,0.395337463319204,0.361185983827493,0.378811449906658,0.322395128552097,0.205891927083333,0.211172682342369,0.208596156667156,0.604662536680796,0.638814016172507,0.621188550093342,0.677604871447903,0.794108072916667,0.788827317657631,0.791403843332844
"1556","MO","MACON",29121,0.399631153355086,0.379333244786824,0.37774762550882,0.329386590584879,0.21072692621835,0.214784181959163,0.190335432463694,0.600368846644914,0.620666755213176,0.62225237449118,0.670613409415121,0.78927307378165,0.785215818040837,0.809664567536306
"1557","MO","MADISON",29123,0.426305970149254,0.404346934590937,0.413444017007491,0.329802699896158,0.196788721362835,0.181866857040871,0.17277028210969,0.573694029850746,0.595653065409063,0.586555982992509,0.670197300103842,0.803211278637165,0.818133142959129,0.82722971789031
"1558","MO","MARIES",29125,0.412201591511936,0.35619872379216,0.359164420485175,0.290994623655914,0.182319173363949,0.172970675733107,0.159215520877267,0.587798408488064,0.64380127620784,0.640835579514825,0.709005376344086,0.81768082663605,0.827029324266893,0.840784479122733
"1559","MO","MARION",29127,0.432556527765745,0.368892836953888,0.379029658284977,0.337209302325581,0.241198743253041,0.244110696043303,0.232818858941872,0.567443472234255,0.631107163046112,0.620970341715023,0.662790697674419,0.758801256746959,0.755889303956697,0.767181141058128
"1560","MO","MCDONALD",29119,0.294973126778375,0.289240010446592,0.308562806488118,0.252167060677699,0.16763370332997,0.161612758310872,0.153572199438809,0.705026873221625,0.710759989553408,0.691437193511882,0.747832939322301,0.83236629667003,0.838387241689128,0.846427800561191
"1561","MO","MERCER",29129,0.307479224376731,0.325321408608161,0.307464454976303,0.21952736318408,0.126909518213866,0.125921724333522,0.132022471910112,0.692520775623269,0.674678591391839,0.692535545023697,0.78047263681592,0.873090481786134,0.874078275666478,0.867977528089888
"1562","MO","MILLER",29131,0.351124208688059,0.275102268501302,0.313039647577093,0.246604651162791,0.158586316266425,0.166857704273784,0.160319553245947,0.648875791311941,0.724897731498698,0.686960352422908,0.753395348837209,0.841413683733575,0.833142295726216,0.839680446754053
"1563","MO","MISSISSIPPI",29133,0.535041739468064,0.449876823953004,0.425487597046014,0.3826982492276,0.288256227758007,0.249840933191941,0.22968997510749,0.464958260531936,0.550123176046996,0.574512402953986,0.6173017507724,0.711743772241993,0.75015906680806,0.77031002489251
"1564","MO","MONITEAU",29135,0.366329966329966,0.287409855769231,0.318119371088383,0.254752851711027,0.187879708383961,0.185479296653432,0.182614742698192,0.633670033670034,0.712590144230769,0.681880628911616,0.745247148288973,0.812120291616039,0.814520703346568,0.817385257301808
"1565","MO","MONROE",29137,0.460966542750929,0.384903014723066,0.402030217186025,0.352852094901565,0.212612163509472,0.212100611828688,0.197784444957304,0.539033457249071,0.615096985276934,0.597969782813976,0.647147905098435,0.787387836490528,0.787899388171312,0.802215555042696
"1566","MO","MONTGOMERY",29139,0.402462485571374,0.37600700525394,0.406406926406926,0.332695984703633,0.213305375524209,0.21293848052177,0.196770938446014,0.597537514428626,0.62399299474606,0.593593073593074,0.667304015296367,0.786694624475791,0.78706151947823,0.803229061553986
"1567","MO","MORGAN",29141,0.42040285899935,0.350516647531573,0.395408163265306,0.326005172819186,0.207317073170732,0.205423873585309,0.198568316215375,0.57959714100065,0.649483352468427,0.604591836734694,0.673994827180813,0.792682926829268,0.794576126414691,0.801431683784625
"1568","MO","NEW MADRID",29143,0.522504892367906,0.472172808132147,0.423207333919377,0.396449704142012,0.268360405386644,0.242946490618485,0.230780603193377,0.477495107632094,0.527827191867853,0.576792666080623,0.603550295857988,0.731639594613356,0.757053509381515,0.769219396806623
"1569","MO","NEWTON",29145,0.31176555926302,0.27636731085007,0.296966556383784,0.26111517516053,0.195356849234624,0.208246832271458,0.20378603681834,0.68823444073698,0.72363268914993,0.703033443616216,0.73888482483947,0.804643150765376,0.791753167728542,0.79621396318166
"1570","MO","NODAWAY",29147,0.407734679825568,0.380867143993636,0.446575887088759,0.361893896177981,0.283870243573914,0.293578925704878,0.279035792549306,0.592265320174432,0.619132856006364,0.553424112911241,0.638106103822019,0.716129756426086,0.706421074295122,0.720964207450694
"1571","MO","OREGON",29149,0.383467840547811,0.396994773519164,0.405780864889088,0.329616724738676,0.190696649029982,0.176231263383298,0.151965065502183,0.616532159452189,0.603005226480836,0.594219135110912,0.670383275261324,0.809303350970018,0.823768736616702,0.848034934497817
"1572","MO","OSAGE",29151,0.318122127380171,0.251654632972322,0.273640407519013,0.2165539547192,0.145608403851765,0.138970785312249,0.131620140881816,0.681877872619829,0.748345367027678,0.726359592480987,0.7834460452808,0.854391596148235,0.861029214687751,0.868379859118184
"1573","MO","OZARK",29153,0.34969474969475,0.336132644272179,0.362742956977506,0.290486063119097,0.165940866376347,0.156146179401993,0.147195276254745,0.65030525030525,0.663867355727821,0.637257043022494,0.709513936880903,0.834059133623653,0.843853820598007,0.852804723745255
"1574","MO","PEMISCOT",29155,0.541284403669725,0.498746127747455,0.433767721609623,0.426064763120115,0.329385890712231,0.274647887323944,0.253620426829268,0.458715596330275,0.501253872252545,0.566232278390377,0.573935236879885,0.670614109287769,0.725352112676056,0.746379573170732
"1575","MO","PERRY",29157,0.308797393364929,0.319478303266699,0.352203469292077,0.278110276327518,0.180351210251542,0.178521617852162,0.180334599199425,0.691202606635071,0.680521696733301,0.647796530707923,0.721889723672482,0.819648789748458,0.821478382147838,0.819665400800575
"1576","MO","PETTIS",29159,0.380491291915779,0.333314180648127,0.386183844011142,0.352561805804371,0.252363721255982,0.256640017170145,0.252713594841483,0.619508708084221,0.666685819351873,0.613816155988858,0.647438194195629,0.747636278744018,0.743359982829855,0.747286405158517
"1577","MO","PHELPS",29161,0.398701133324844,0.359546925566343,0.387120418848168,0.327700220426157,0.272732474964235,0.294868441701104,0.282555024426118,0.601298866675156,0.640453074433657,0.612879581151832,0.672299779573843,0.727267525035765,0.705131558298896,0.717444975573882
"1578","MO","PIKE",29163,0.493684941013185,0.459669338677355,0.449645390070922,0.36066489733203,0.255084745762712,0.226517150395778,0.208263611790449,0.506315058986815,0.540330661322645,0.550354609929078,0.63933510266797,0.744915254237288,0.773482849604222,0.791736388209551
"1579","MO","PLATTE",29165,0.462851102385986,0.441386584839622,0.46732289466234,0.428080280400956,0.436116547075451,0.484508699372504,0.484064129804906,0.537148897614014,0.558613415160378,0.53267710533766,0.571919719599045,0.563883452924549,0.515491300627496,0.515935870195094
"1580","MO","POLK",29167,0.359306496612196,0.305396003559583,0.337034569546228,0.278990024937656,0.20131609151427,0.195792331184255,0.188503101221306,0.640693503387804,0.694603996440417,0.662965430453772,0.721009975062344,0.79868390848573,0.804207668815745,0.811496898778694
"1581","MO","PULASKI",29169,0.367824992740296,0.291807050702605,0.354638200121613,0.315928071627417,0.228316924519456,0.265832681782643,0.245372784150156,0.632175007259704,0.708192949297395,0.645361799878387,0.684071928372583,0.771683075480544,0.734167318217357,0.754627215849844
